	1	2	3	4
PF00252	0.0001685071390857926	0.0001816965136427492	0.00018493051656136834	0.00019134059041050875
PF00253	5.6169046361930866e-05	0.00010635893481526782	0.00010423356388004398	7.487240494324256e-05
PF00254	0.0003482480874439714	0.00039441438327328485	0.00028916408044141233	0.00028701088561576316
PF00255	0.00013480571126863407	0.00019942300277862716	0.00016139390536264875	0.0001039894513100591
PF00258	0.00022467618544772346	0.00014624353537099325	0.00015803153233426021	0.00014142565378168039
PF00261	0.0	8.863244567938985e-06	0.0	0.0
PF00262	0.0	8.863244567938985e-06	0.0	0.0
PF00263	0.0004493523708954469	0.0004431622283969493	0.0005581539227124936	0.0005324259907075026
PF00264	0.0	0.0	0.0	0.0
PF00265	0.00013480571126863407	0.00010192731253129833	6.052271451099328e-05	5.407451468123074e-05
PF00266	0.0017861756743094016	0.001861281359267187	0.0019300021182950078	0.0019425229504719042
PF00267	3.370142781715852e-05	1.772648913587797e-05	1.3449492113554062e-05	0.0
PF00268	0.00010110428345147556	0.00014624353537099325	7.397220662454734e-05	4.9914936628828374e-05
PF00269	0.0	0.0	0.0	4.159578052402364e-06
PF00270	0.001482862823954975	0.0014269823754381767	0.001297875988957967	0.0012395542596159046
PF00271	0.0020445532875742836	0.0017948070250076447	0.0017955071971594674	0.0017345440478517859
PF00274	2.2467618544772348e-05	3.9884600555725436e-05	2.6898984227108125e-05	2.911704636681655e-05
PF00275	0.0009324061696080524	0.0006780382094473324	0.0007397220662454734	0.0006904899566987924
PF00276	0.0002134423761753373	0.0001949913804946577	0.00018493051656136834	0.00015806396599128984
PF00278	0.00019097475763056495	0.00015953840222290174	0.0002387284850155846	0.0002121384806725206
PF00281	0.00015727332981340644	0.0001728332690748102	0.00016811865141942579	0.00015806396599128984
PF00282	0.00010110428345147556	0.00026146571475420006	0.00022527899290203054	0.0001747022782008993
PF00283	0.0	8.863244567938985e-06	6.724746056777031e-06	0.0
PF00284	0.0	4.431622283969492e-06	3.3623730283885156e-06	0.0
PF00285	0.0004156509430782884	0.00047418358438473574	0.0005110807003150543	0.0005033089443406861
PF00287	0.0	0.0	0.0	0.0
PF00288	0.00020220856690295112	0.00027919220389007805	0.0002992511995265779	0.0002786917295109584
PF00289	0.0003370142781715852	0.00039441438327328485	0.00028916408044141233	0.00024957468314414186
PF00290	0.000258377613264882	0.00021714949191450515	0.00022527899290203054	0.00014974480988648513
PF00291	0.001494096633227361	0.0013339183074748172	0.0012407156474753623	0.001289469196244733
PF00292	3.370142781715852e-05	2.6589733703816956e-05	2.0174238170331093e-05	4.159578052402364e-06
PF00293	0.0008987047417908939	0.0006913330762992408	0.0007901576616713012	0.0007320857372228162
PF00294	0.0013143556848691823	0.0011300636824122206	0.0011263949645101527	0.0011688414327250644
PF00295	2.2467618544772348e-05	4.4316222839694926e-05	0.00010087119085165546	0.00015390438793888748
PF00296	0.00011233809272386173	0.00016397002450687124	0.00011768305599359804	9.567029520525438e-05
PF00297	0.00023590999472010963	0.0001329486685190848	0.00011768305599359804	0.00013310649767687564
PF00298	0.00020220856690295112	8.863244567938985e-05	0.0001546691593058717	9.567029520525438e-05
PF00300	0.0004605861801678331	0.00042100411697710183	0.00039676001734984483	0.0004533940077118577
PF00301	7.863666490670322e-05	6.64743342595424e-05	7.397220662454734e-05	8.319156104804729e-05
PF00302	0.0	8.863244567938985e-06	6.724746056777031e-06	8.319156104804728e-06
PF00303	0.00017974094835817878	0.0001949913804946577	0.0001546691593058717	0.00014142565378168039
PF00305	0.0	8.863244567938985e-06	0.0	0.0
PF00306	0.0001685071390857926	0.0002304443587664136	0.00019165526261814538	0.0001289469196244733
PF00307	0.0	1.3294866851908478e-05	3.3623730283885156e-06	0.0
PF00308	0.0006964961748879428	0.00041214087240916284	0.0004808193430595577	0.0005116281004454908
PF00309	0.00010110428345147556	0.00015067515765496275	0.0001311325481071521	7.903198299564492e-05
PF00310	0.0003145466596268129	0.0003102135598778645	0.0002656274692426927	0.0002204576367773253
PF00311	0.0003145466596268129	0.0003545297827175594	0.00024881560410075016	0.00015390438793888748
PF00312	0.00023590999472010963	0.00015510677993893225	0.00014121966719231766	0.00010814902936246147
PF00313	0.0004493523708954469	0.00020385462506259666	0.00031606306466852043	0.00026205341730134896
PF00316	5.6169046361930866e-05	0.0001285170462351153	5.716034148260476e-05	3.743620247162128e-05
PF00317	0.00015727332981340644	0.0001152221793832068	0.00011095830993682102	0.0001039894513100591
PF00318	0.00037071570598874373	0.00033237167129771195	0.0002858017074130238	0.0002454151050917395
PF00319	0.0	0.0	0.0	0.0
PF00320	0.0	0.0	0.0	0.0
PF00324	0.0002134423761753373	0.00043873060611297976	0.00038331052523629075	0.0003743620247162128
PF00325	0.0003819495152611299	0.00020828624734656615	0.00020510475473169945	0.0001164681854672662
PF00326	0.0008762371232461215	0.001161085038400007	0.0010725969960559364	0.0009234263276333249
PF00327	5.6169046361930866e-05	0.0001285170462351153	9.078407176648992e-05	5.407451468123074e-05
PF00328	0.0	8.863244567938985e-06	3.3623730283885156e-06	0.0
PF00329	0.0001685071390857926	0.0001728332690748102	0.00020174238170331092	0.00016638312209609458
PF00330	0.0007863666490670321	0.000926209057349624	0.0009818129242894465	0.00084439434463768
PF00331	0.00015727332981340644	0.0001285170462351153	0.00014121966719231766	0.0001871810123581064
PF00332	4.4935237089544695e-05	2.6589733703816956e-05	1.6811865141942578e-05	2.911704636681655e-05
PF00333	0.0001235719019962479	0.00015510677993893225	0.00013785729416392913	9.982987325765675e-05
PF00334	0.00026961142253726815	0.0001728332690748102	0.000215191873816865	0.0002662129953537513
PF00335	0.0	4.431622283969492e-06	3.3623730283885156e-06	0.0
PF00337	0.0	0.0	0.0	0.0
PF00338	0.00014603952054102024	0.0001905597582106882	0.00016139390536264875	0.00018302143430570404
PF00339	0.0	0.0	3.3623730283885156e-06	0.0
PF00342	0.0003145466596268129	0.00033237167129771195	0.00031606306466852043	0.00024957468314414186
PF00343	0.0006403271285260119	0.0007223544322870273	0.0005917776529963787	0.0007736815177468398
PF00344	0.0005279890358021502	0.0004431622283969493	0.00042702137460534146	0.0003951599149782246
PF00345	0.0	8.863244567938985e-06	3.3623730283885156e-06	4.159578052402364e-06
PF00346	0.00040441713380590224	0.0003368032935816814	0.0002858017074130238	0.0003036491978253726
PF00347	0.00026961142253726815	0.00025260247018626107	0.0002622650962143042	0.0001955001684629111
PF00348	0.0005953918914364672	0.000602700630619851	0.000534617311513774	0.0005698621931791239
PF00349	1.1233809272386174e-05	8.863244567938985e-06	6.724746056777031e-06	4.159578052402364e-06
PF00350	0.0006290933192536258	0.0005761108969160341	0.0005985023990531558	0.0004783514760262719
PF00351	1.1233809272386174e-05	6.20427119755729e-05	2.6898984227108125e-05	2.911704636681655e-05
PF00352	1.1233809272386174e-05	2.2158111419847463e-05	2.353661119871961e-05	5.407451468123074e-05
PF00353	0.0002471438039924958	0.0003722562718534374	0.0003059759455833549	0.0004201173832926388
PF00354	1.1233809272386174e-05	1.3294866851908478e-05	2.0174238170331093e-05	3.327662441921891e-05
PF00355	0.0002808452318096543	0.00025260247018626107	0.00020510475473169945	0.00019134059041050875
PF00356	0.0007526652212498736	0.00032350842672977296	0.0003227878107252975	0.0003161279319825797
PF00358	8.987047417908939e-05	4.431622283969492e-06	3.3623730283885156e-06	1.2478734157207093e-05
PF00359	0.0005729242728916949	0.0002393076033343526	0.00037658577917951374	0.0003743620247162128
PF00360	0.0	8.863244567938985e-06	1.3449492113554062e-05	0.0
PF00361	0.0014379275868654303	0.0016973113347603158	0.0015231549818599975	0.001426735271974011
PF00362	0.0	4.431622283969492e-06	6.724746056777031e-06	8.319156104804728e-06
PF00363	0.0	4.431622283969492e-06	0.0	0.0
PF00364	0.0008650033139737354	0.0009040509459297766	0.000874216987381014	0.0005865005053887334
PF00365	0.0005392228450745363	0.0005096365626564917	0.0006354885023654294	0.0006780112225415854
PF00366	0.0001685071390857926	0.0001684016467908407	0.00014458204022070617	0.00015390438793888748
PF00367	6.740285563431704e-05	4.431622283969492e-06	3.3623730283885156e-06	0.0
PF00368	6.740285563431704e-05	0.00015510677993893225	0.00014794441324909467	0.0001039894513100591
PF00370	0.0008313018861565768	0.0006337219866076375	0.0006960112168764227	0.0006488941761747688
PF00372	0.0	0.0	0.0	0.0
PF00373	0.0	4.431622283969492e-06	0.0	0.0
PF00374	0.00013480571126863407	0.0003368032935816814	0.00029588882649818934	0.0003452449783493962
PF00375	0.00037071570598874373	0.0003456665381496204	0.0002589027231859157	0.00019134059041050875
PF00376	0.00026961142253726815	0.0002348759810503831	0.0001950176356465339	0.0001747022782008993
PF00378	0.0009998090252423693	0.0010325679921648918	0.000991900043374612	0.001131405230253443
PF00379	0.0	1.3294866851908478e-05	0.0	8.319156104804728e-06
PF00380	0.00026961142253726815	0.0001728332690748102	0.00017820577050459133	0.00022877679288213005
PF00381	0.000258377613264882	0.0001285170462351153	0.00016475627839103725	0.00011230860741486383
PF00382	2.2467618544772348e-05	1.3294866851908478e-05	3.698610331227367e-05	3.743620247162128e-05
PF00383	0.0006740285563431704	0.0003456665381496204	0.0005077183272866659	0.0004409152735546506
PF00384	0.0008313018861565768	0.000935072301917563	0.0009313773288636188	0.0010773307155722124
PF00385	2.2467618544772348e-05	4.4316222839694926e-05	0.0	4.159578052402364e-06
PF00386	1.1233809272386174e-05	1.3294866851908478e-05	3.3623730283885156e-06	8.319156104804728e-06
PF00387	0.0	4.431622283969492e-06	0.0	0.0
PF00388	0.0	8.863244567938985e-06	0.0	0.0
PF00389	0.0006515609377983981	0.00043873060611297976	0.0004942688351731117	0.00044923442965945533
PF00390	0.0001685071390857926	0.0001728332690748102	0.00012440780205037508	0.00012062776351966856
PF00391	0.00040441713380590224	0.0003368032935816814	0.00039676001734984483	0.0005573834590219168
PF00392	0.0009324061696080524	0.0007533757882748137	0.0009280149558352303	0.000902628437371313
PF00393	0.0001235719019962479	0.0001772648913587797	0.00019165526261814538	0.0002204576367773253
