PFAM	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
PF03343	1.0433294730142832e-05	0.0	0.0	7.597716126532364e-06	0.0	4.54919729413745e-06	0.0	0.0	3.43101431076069e-06	4.5617316333280116e-06	0.0	0.0
PF03345	0.0	0.0	4.346352106676866e-06	0.0	0.0	4.54919729413745e-06	0.0	0.0	0.0	4.5617316333280116e-06	0.0	0.0
PF03348	0.0	0.0	4.346352106676866e-06	7.597716126532364e-06	4.431622283969492e-06	0.0	3.687941169962457e-06	3.3623730283885156e-06	0.0	4.5617316333280116e-06	0.0	0.0
PF03349	8.868300520621407e-05	0.00017974094835817878	0.00016081502794704404	0.00011396574189798547	0.0001772648913587797	0.00021836147011859757	0.00012538999977872354	0.0001513067862774832	8.577535776901725e-05	0.00013229021736651232	0.00018302143430570404	0.00016217548685081154
PF03350	2.608323682535708e-05	3.370142781715852e-05	3.477081685341493e-05	3.418972256939564e-05	1.772648913587797e-05	1.81967891765498e-05	3.319147052966211e-05	3.3623730283885156e-05	3.087912879684621e-05	5.4740779599936135e-05	4.159578052402364e-06	9.730529211048691e-06
PF03351	5.216647365071416e-06	1.1233809272386174e-05	8.692704213353732e-06	1.5195432253064728e-05	3.545297827175594e-05	3.1844381058962144e-05	1.106382350988737e-05	6.724746056777031e-06	1.372405724304276e-05	4.5617316333280116e-06	2.4957468314414187e-05	1.9461058422097383e-05
PF03352	0.00014606612622199966	8.987047417908939e-05	0.00011300515477359851	0.00014435660640411494	0.0001152221793832068	0.00011827912964757368	0.00014751764679849828	0.00012104542902198656	0.00011322347225510278	0.00015053714389982436	9.567029520525438e-05	0.00011352284079556807
PF03354	9.389965257128549e-05	0.0002808452318096543	9.996609845356791e-05	7.977601932858983e-05	0.00014624353537099325	7.27871567061992e-05	7.744676456921159e-05	0.00010423356388004398	8.920637207977794e-05	0.00014141368063316835	9.982987325765675e-05	0.00011352284079556807
PF03357	1.5649942095214247e-05	0.0	4.346352106676866e-06	1.5195432253064728e-05	0.0	9.0983945882749e-06	1.106382350988737e-05	0.0	0.0	0.0	4.159578052402364e-06	3.2435097370162304e-06
PF03358	0.00038081525765021334	0.00047181998944021927	0.00037378628117421046	0.00030390864506129456	0.00037668789413740686	0.00041852615106064534	0.000298723234766959	0.0003799481522079023	0.0002744811448608552	0.0003284446775996168	0.0003785216027686152	0.00038597765870493144
PF03359	0.0	0.0	0.0	3.798858063266182e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PF03360	0.0	0.0	0.0	3.798858063266182e-06	4.431622283969492e-06	4.54919729413745e-06	3.687941169962457e-06	0.0	3.43101431076069e-06	0.0	0.0	3.2435097370162304e-06
PF03364	0.00011998288939664256	0.0001235719019962479	9.996609845356791e-05	0.0002317303418592371	0.0001285170462351153	6.368876211792429e-05	0.0001106382350988737	7.060983359615883e-05	0.00010293042932282071	9.123463266656023e-05	4.575535857642601e-05	5.513966552927592e-05
PF03366	0.0	0.0	4.346352106676866e-06	0.0	4.431622283969492e-06	0.0	0.0	3.3623730283885156e-06	3.43101431076069e-06	4.5617316333280116e-06	0.0	0.0
PF03367	1.5649942095214247e-05	0.0	4.346352106676866e-06	3.798858063266182e-06	0.0	1.81967891765498e-05	7.375882339924914e-06	3.3623730283885156e-06	1.0293042932282071e-05	4.5617316333280116e-06	8.319156104804728e-06	6.487019474032461e-06
PF03368	0.0	0.0	0.0	0.0	0.0	0.0	3.687941169962457e-06	0.0	3.43101431076069e-06	0.0	0.0	0.0
PF03370	0.0	0.0	0.0	0.0	0.0	0.0	3.687941169962457e-06	0.0	3.43101431076069e-06	0.0	0.0	3.2435097370162304e-06
PF03371	0.0	0.0	0.0	3.798858063266182e-06	0.0	0.0	0.0	0.0	3.43101431076069e-06	9.123463266656023e-06	0.0	0.0
PF03372	0.0003860319050152848	0.0004156509430782884	0.0004433279148810403	0.00040647781276948147	0.00028805544845801704	0.00022745986470687246	0.0003687941169962457	0.00031606306466852043	0.0003087912879684621	0.0003147594826996328	0.00024957468314414186	0.0002627242886983147
PF03374	1.0433294730142832e-05	4.4935237089544695e-05	1.7385408426707463e-05	0.0	4.431622283969492e-06	0.0	1.106382350988737e-05	1.6811865141942578e-05	0.0	4.5617316333280116e-06	8.319156104804728e-06	3.2435097370162304e-06
PF03378	5.216647365071416e-06	0.0	0.0	0.0	4.431622283969492e-06	0.0	0.0	0.0	3.43101431076069e-06	0.0	0.0	0.0
PF03379	0.00015649942095214247	0.00014603952054102024	0.00013039056320030598	0.00013675889027758257	0.00013738029080305426	0.00010008234047102389	0.00014014176445857336	0.00010423356388004398	0.00011665448656586347	0.00012772848573318433	9.151071715285202e-05	0.00011027933105855183
PF03381	0.0	0.0	4.346352106676866e-06	3.798858063266182e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PF03382	0.00015128277358707106	0.00014603952054102024	0.00013039056320030598	7.977601932858983e-05	0.00021271786963053565	7.733635400033665e-05	6.638294105932422e-05	5.043559542582773e-05	5.489622897217104e-05	9.123463266656023e-05	4.9914936628828374e-05	8.108774342540577e-05
PF03385	0.0	0.0	4.346352106676866e-06	0.0	0.0	4.54919729413745e-06	0.0	0.0	3.43101431076069e-06	0.0	0.0	3.2435097370162304e-06
PF03388	1.0433294730142832e-05	1.1233809272386174e-05	0.0	2.2793148379597092e-05	4.431622283969492e-06	9.0983945882749e-06	3.687941169962457e-06	0.0	1.0293042932282071e-05	4.5617316333280116e-06	0.0	0.0
PF03389	0.0	4.4935237089544695e-05	1.3039056320030598e-05	1.5195432253064728e-05	6.64743342595424e-05	1.3647591882412348e-05	1.8439705849812285e-05	2.6898984227108125e-05	1.715507155380345e-05	1.3685194899984034e-05	1.6638312209609456e-05	2.2704568159113613e-05
PF03390	0.0	0.0	0.0	7.597716126532364e-06	0.0	9.0983945882749e-06	1.8439705849812285e-05	6.724746056777031e-06	0.0	4.5617316333280116e-06	4.159578052402364e-06	3.2435097370162304e-06
PF03398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43101431076069e-06	0.0	0.0	0.0
PF03399	5.216647365071416e-06	0.0	0.0	3.798858063266182e-06	4.431622283969492e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PF03400	6.259976838085699e-05	1.1233809272386174e-05	3.477081685341493e-05	0.00010256916770818692	6.20427119755729e-05	2.7295183764824696e-05	6.638294105932422e-05	2.353661119871961e-05	8.577535776901725e-05	6.386424286659216e-05	2.911704636681655e-05	2.2704568159113613e-05
PF03401	0.00021388254196792807	0.00020220856690295112	0.0002738201827206426	0.00015195432253064728	0.00016397002450687124	0.00021836147011859757	0.0001364538232886109	0.00022864136593041905	0.00012351651518738483	0.00015053714389982436	0.0002204576367773253	0.00024001972053920107
PF03403	8.868300520621407e-05	2.2467618544772348e-05	5.215622528012239e-05	8.357487739185601e-05	7.533757882748138e-05	0.00011372993235343623	5.1631176379474395e-05	5.379796845421625e-05	8.577535776901725e-05	6.386424286659216e-05	0.0001164681854672662	0.0001167663505325843
PF03404	4.1733178920571327e-05	3.370142781715852e-05	3.477081685341493e-05	3.798858063266182e-05	2.2158111419847463e-05	1.3647591882412348e-05	1.8439705849812285e-05	2.353661119871961e-05	2.0586085864564142e-05	5.4740779599936135e-05	1.6638312209609456e-05	9.730529211048691e-06
PF03405	0.0	1.1233809272386174e-05	1.7385408426707463e-05	1.5195432253064728e-05	8.863244567938985e-06	9.0983945882749e-06	1.8439705849812285e-05	0.0	1.0293042932282071e-05	1.3685194899984034e-05	0.0	9.730529211048691e-06
PF03407	4.1733178920571327e-05	2.2467618544772348e-05	1.7385408426707463e-05	1.5195432253064728e-05	8.863244567938985e-06	4.54919729413745e-06	2.5815588189737197e-05	3.3623730283885156e-06	0.0	9.123463266656023e-06	8.319156104804728e-06	9.730529211048691e-06
PF03411	4.6949826285642746e-05	3.370142781715852e-05	4.346352106676866e-05	5.698287094899273e-05	2.6589733703816956e-05	1.3647591882412348e-05	3.319147052966211e-05	1.6811865141942578e-05	3.774115741836759e-05	4.10555846999521e-05	2.0797890262011823e-05	1.9461058422097383e-05
PF03412	9.91162999363569e-05	0.0001235719019962479	9.561974634689105e-05	9.497145158165455e-05	7.976920111145087e-05	8.643474858861154e-05	6.269499988936177e-05	0.0001075959369084325	9.949941501206001e-05	7.298770613324819e-05	5.407451468123074e-05	6.811370447734085e-05
PF03413	2.0866589460285663e-05	1.1233809272386174e-05	2.173176053338433e-05	3.0390864506129456e-05	1.3294866851908478e-05	1.3647591882412348e-05	1.8439705849812285e-05	1.0087119085165547e-05	2.0586085864564142e-05	9.123463266656023e-06	1.2478734157207093e-05	9.730529211048691e-06
PF03414	0.0	0.0	0.0	0.0	4.431622283969492e-06	9.0983945882749e-06	3.687941169962457e-06	0.0	0.0	0.0	0.0	3.2435097370162304e-06
PF03415	3.1299884190428495e-05	0.0	2.173176053338433e-05	1.1396574189798546e-05	1.3294866851908478e-05	8.643474858861154e-05	5.1631176379474395e-05	5.043559542582773e-05	6.518927190445311e-05	4.10555846999521e-05	6.655324883843782e-05	0.00010054880184750315
PF03416	0.0	0.0	0.0	3.798858063266182e-06	4.431622283969492e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PF03417	5.738312101578558e-05	5.6169046361930866e-05	4.7809873173445524e-05	4.1787438695928005e-05	3.9884600555725436e-05	5.459036752964939e-05	4.794323520951194e-05	7.060983359615883e-05	5.489622897217104e-05	7.754943776657619e-05	0.00014974480988648513	0.00010054880184750315
PF03418	5.216647365071416e-06	1.1233809272386174e-05	4.346352106676866e-06	3.798858063266182e-06	0.0	0.0	3.687941169962457e-06	3.3623730283885156e-06	0.0	0.0	0.0	0.0
PF03419	0.0	1.1233809272386174e-05	0.0	0.0	0.0	0.0	3.687941169962457e-06	3.3623730283885156e-06	0.0	0.0	0.0	0.0
PF03420	5.216647365071416e-06	2.2467618544772348e-05	8.692704213353732e-06	0.0	8.863244567938985e-06	4.54919729413745e-06	3.687941169962457e-06	1.3449492113554062e-05	1.715507155380345e-05	9.123463266656023e-06	0.0	3.2435097370162304e-06
PF03422	3.6516531555499914e-05	8.987047417908939e-05	6.084892949347613e-05	4.1787438695928005e-05	3.545297827175594e-05	0.00010008234047102389	4.794323520951194e-05	3.026135725549664e-05	6.518927190445311e-05	3.649385306662409e-05	3.743620247162128e-05	6.811370447734085e-05
PF03423	0.0	0.0	0.0	3.798858063266182e-06	4.431622283969492e-06	0.0	0.0	0.0	0.0	0.0	4.159578052402364e-06	0.0
PF03425	5.216647365071416e-06	1.1233809272386174e-05	4.346352106676866e-06	1.5195432253064728e-05	8.863244567938985e-06	1.81967891765498e-05	1.8439705849812285e-05	2.0174238170331093e-05	1.0293042932282071e-05	1.3685194899984034e-05	2.4957468314414187e-05	1.9461058422097383e-05
PF03427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3623730283885156e-06	0.0	0.0	0.0	0.0
PF03428	2.0866589460285663e-05	2.2467618544772348e-05	2.173176053338433e-05	1.5195432253064728e-05	8.863244567938985e-06	0.0	7.375882339924914e-06	0.0	0.0	4.5617316333280116e-06	0.0	3.2435097370162304e-06
PF03432	2.0866589460285663e-05	2.2467618544772348e-05	0.0	3.798858063266182e-06	8.863244567938985e-06	0.0	7.375882339924914e-06	0.0	3.43101431076069e-06	1.3685194899984034e-05	8.319156104804728e-06	3.2435097370162304e-06
PF03433	0.0	0.0	0.0	0.0	0.0	0.0	3.687941169962457e-06	0.0	0.0	0.0	0.0	0.0
PF03435	0.00023996577879328512	0.00020220856690295112	0.00020862490112048956	0.00014435660640411494	0.0002304443587664136	0.00019561548364791033	0.0001364538232886109	0.00019838000867492242	0.00015782665829499175	0.00014141368063316835	0.00020381932456771585	0.00023677621080218483
PF03437	8.868300520621407e-05	4.4935237089544695e-05	5.215622528012239e-05	5.698287094899273e-05	7.976920111145087e-05	9.098394588274899e-05	4.0567352869587025e-05	5.716034148260476e-05	7.548231483673518e-05	8.667290103323221e-05	7.071282689084019e-05	3.8922116844194765e-05
PF03439	5.216647365071416e-06	0.0	8.692704213353732e-06	3.798858063266182e-06	8.863244567938985e-06	3.63935783530996e-05	2.212764701977474e-05	1.0087119085165547e-05	3.43101431076069e-06	4.5617316333280116e-06	1.2478734157207093e-05	6.487019474032461e-06
PF03441	0.00030778219453921356	0.00023590999472010963	0.00026512747850728884	0.00034569608375722256	0.0002570340924702306	0.00013192672152998602	0.00023602823487759724	0.00018156814353297983	0.0002710501305500945	0.00021440138676641652	0.00015390438793888748	0.0001589319771137953
PF03442	0.0	1.1233809272386174e-05	1.7385408426707463e-05	3.798858063266182e-06	1.3294866851908478e-05	0.0	3.687941169962457e-06	0.0	3.43101431076069e-06	0.0	0.0	0.0
PF03444	5.738312101578558e-05	6.740285563431704e-05	5.215622528012239e-05	4.1787438695928005e-05	6.64743342595424e-05	5.0041170235511943e-05	2.9503529359699655e-05	3.698610331227367e-05	4.1172171729128285e-05	2.2808658166640057e-05	4.575535857642601e-05	3.2435097370162304e-05
PF03445	0.00010433294730142832	0.0001685071390857926	0.00018254678848042837	0.00010256916770818692	0.00010192731253129833	7.733635400033665e-05	0.00011801411743879862	0.00013449492113554062	7.891332914749587e-05	0.00013685194899984034	9.151071715285202e-05	9.081827263645445e-05
PF03446	0.0008868300520621407	0.0008762371232461215	0.0009214266466154957	0.0008281510577920277	0.000926209057349624	0.0008416014994154282	0.0007597158810122661	0.0008943912255513451	0.0007376680768135484	0.00082567342563237	0.0008235964543756682	0.0007751988271468791
PF03447	0.00020866589460285663	0.00030331285035442666	0.0002042785490138127	0.00018234518703677674	0.00021271786963053565	0.00025020585117755973	0.00022496441136770986	0.00020510475473169945	0.00019899883002412003	0.0001642223387998084	0.00030780877587777497	0.00021407164264307122
PF03448	0.00014606612622199966	0.0003145466596268129	0.0002564347742939351	0.0001747474709102444	0.00022158111419847464	0.00015922190529481074	0.00018070911732816038	0.00020174238170331092	0.0001749817298487952	0.0001596606071664804	0.00014974480988648513	0.00016217548685081154
PF03449	0.00014606612622199966	0.000258377613264882	0.00018254678848042837	0.00019374176122657528	0.00021714949191450515	0.00010008234047102389	0.00012907794094868598	0.00016139390536264875	0.0001372405724304276	0.0001642223387998084	0.00014558523183408274	0.00013298389921766545
PF03450	8.868300520621407e-05	0.00010110428345147556	0.0001260442110936291	0.00011016688383471928	0.00010192731253129833	0.0001546727080006733	9.588647041902388e-05	0.00014121966719231766	9.263738639053864e-05	0.00011404329083320029	0.0001996597465153135	0.00012974038948064922
PF03451	1.5649942095214247e-05	1.1233809272386174e-05	0.0	3.798858063266182e-06	0.0	0.0	7.375882339924914e-06	0.0	0.0	0.0	0.0	0.0
PF03452	0.0	0.0	0.0	3.798858063266182e-06	0.0	0.0	3.687941169962457e-06	0.0	6.86202862152138e-06	0.0	4.159578052402364e-06	0.0
PF03453	0.00014606612622199966	0.00017974094835817878	0.0001782004363737515	0.00015955203865717965	0.0001329486685190848	0.00019561548364791033	0.0001364538232886109	0.00016811865141942579	0.00013380955811966692	0.00013685194899984034	0.00017886185625330165	0.00015244495763976282
PF03454	9.91162999363569e-05	0.0001235719019962479	0.0001390832674136597	0.00012156345802451782	0.00011079055709923732	0.00010008234047102389	0.00012170205860876107	9.414644479487844e-05	9.949941501206001e-05	0.00010491982756654427	0.00011230860741486383	0.00014271442842871414
PF03455	1.0433294730142832e-05	0.0	0.0	3.798858063266182e-06	8.863244567938985e-06	0.0	3.687941169962457e-06	0.0	3.43101431076069e-06	0.0	0.0	0.0
PF03456	5.216647365071416e-06	0.0	0.0	3.798858063266182e-06	0.0	4.54919729413745e-06	0.0	0.0	0.0	4.5617316333280116e-06	0.0	0.0
PF03457	6.781641574592841e-05	2.2467618544772348e-05	1.3039056320030598e-05	1.1396574189798546e-05	1.772648913587797e-05	1.3647591882412348e-05	1.106382350988737e-05	1.0087119085165547e-05	6.86202862152138e-06	4.5617316333280116e-06	4.159578052402364e-06	1.9461058422097383e-05
PF03458	4.6949826285642746e-05	3.370142781715852e-05	6.084892949347613e-05	1.899429031633091e-05	3.9884600555725436e-05	1.3647591882412348e-05	2.5815588189737197e-05	3.026135725549664e-05	2.0586085864564142e-05	2.2808658166640057e-05	1.2478734157207093e-05	1.6217548685081152e-05
PF03459	7.303306311099983e-05	0.00023590999472010963	0.0001912394926937821	0.00011016688383471928	0.0001240854239511458	0.00014102511611826092	0.00010326235275894879	0.00010423356388004398	9.606840070129932e-05	9.123463266656023e-05	0.00012478734157207093	9.730529211048691e-05
PF03460	0.00015128277358707106	0.0001235719019962479	0.00015646867584036717	0.00022793148379597093	0.00015510677993893225	0.00012737752423584858	0.00015120558796846072	0.00012104542902198656	0.00015782665829499175	0.00018246926533312046	0.00010814902936246147	0.0001492014479027466
PF03461	0.00010433294730142832	0.00014603952054102024	0.00011300515477359851	0.00014435660640411494	0.00016397002450687124	0.00014102511611826092	0.00013276588211864844	0.00013449492113554062	0.00012008550087662415	0.00014597541226649637	0.00012062776351966856	0.00011027933105855183
PF03462	0.000464281615491356	0.0005392228450745363	0.0004650596754144247	0.0004406675353388771	0.00042100411697710183	0.0003866817700016832	0.00043148911688560744	0.0004068471364350104	0.00039799766004824005	0.00045617316333280115	0.000445074851607053	0.0004119257366010613
PF03463	1.0433294730142832e-05	2.2467618544772348e-05	4.346352106676866e-06	0.0	8.863244567938985e-06	7.27871567061992e-05	1.4751764679849828e-05	1.0087119085165547e-05	1.372405724304276e-05	1.3685194899984034e-05	4.9914936628828374e-05	4.5409136318227226e-05
PF03464	1.0433294730142832e-05	1.1233809272386174e-05	8.692704213353732e-06	1.1396574189798546e-05	2.2158111419847463e-05	3.63935783530996e-05	7.375882339924914e-06	3.698610331227367e-05	2.401710017532483e-05	1.3685194899984034e-05	2.911704636681655e-05	1.9461058422097383e-05
PF03465	3.1299884190428495e-05	1.1233809272386174e-05	0.0	3.798858063266182e-06	2.6589733703816956e-05	5.913956482378684e-05	2.5815588189737197e-05	3.3623730283885156e-05	2.744811448608552e-05	2.2808658166640057e-05	4.9914936628828374e-05	4.2165626581210996e-05
PF03466	0.0009702964099032833	0.0007301976027051012	0.0009040412381887881	0.0010902722641573943	0.0006869014540152714	0.0004230753483547828	0.0007117726458027541	0.00044047086671889554	0.0005969964900723601	0.0007663709143991059	0.0003910003369258222	0.0004151692463380775
PF03467	5.216647365071416e-06	0.0	0.0	7.597716126532364e-06	0.0	0.0	0.0	0.0	3.43101431076069e-06	0.0	0.0	0.0
PF03471	0.0002451824261583565	0.0002920790410820405	0.0002738201827206426	0.0002355291999225033	0.00025260247018626107	0.00020926307553032267	0.00028765941125707164	0.0002185542468452535	0.0002092918729564021	0.0002828273612663367	0.00024125552703933712	0.00022704568159113614
PF03472	3.6516531555499914e-05	5.6169046361930866e-05	6.519528160015299e-05	6.837944513879128e-05	2.2158111419847463e-05	1.3647591882412348e-05	1.106382350988737e-05	2.353661119871961e-05	1.715507155380345e-05	4.5617316333280114e-05	8.319156104804728e-06	1.9461058422097383e-05
PF03473	9.389965257128549e-05	5.6169046361930866e-05	7.388798581350672e-05	9.117259351838837e-05	6.20427119755729e-05	2.2745986470687248e-05	6.638294105932422e-05	4.034847634066219e-05	4.460318603988897e-05	3.193212143329608e-05	2.4957468314414187e-05	2.2704568159113613e-05
PF03474	5.216647365071416e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.3623730283885156e-06	0.0	0.0	0.0	0.0
PF03475	5.216647365071416e-06	2.2467618544772348e-05	1.3039056320030598e-05	3.798858063266182e-06	4.431622283969492e-06	4.54919729413745e-06	7.375882339924914e-06	0.0	3.43101431076069e-06	0.0	0.0	6.487019474032461e-06
PF03476	4.1733178920571327e-05	2.2467618544772348e-05	2.173176053338433e-05	5.318401288572655e-05	2.2158111419847463e-05	2.2745986470687248e-05	3.319147052966211e-05	1.3449492113554062e-05	2.744811448608552e-05	4.10555846999521e-05	1.6638312209609456e-05	2.2704568159113613e-05
PF03477	0.00021388254196792807	0.0002920790410820405	0.0002173176053338433	0.0001481554644673811	0.0001772648913587797	0.00025475504847169715	0.00021758852902778494	0.0002387284850155846	0.00022301593019944486	0.0002782656296330087	0.00024125552703933712	0.0002724548179093634
PF03479	3.1299884190428495e-05	6.740285563431704e-05	1.7385408426707463e-05	3.0390864506129456e-05	8.863244567938985e-06	4.5491972941374495e-05	2.212764701977474e-05	3.026135725549664e-05	3.43101431076069e-05	5.0179047966608125e-05	6.239367078603547e-05	4.5409136318227226e-05
PF03480	0.0007407639258401411	0.001100913308693845	0.0012734811672563218	0.0006761967352613804	0.001014841503029014	0.0008325031048271532	0.0006601414694232798	0.0011230325914817641	0.0007273750338812663	0.0007070684031658418	0.0008943092812665083	0.000703841612932522
PF03481	3.6516531555499914e-05	8.987047417908939e-05	8.258069002686045e-05	6.45805870755251e-05	6.20427119755729e-05	3.63935783530996e-05	7.007088222928668e-05	4.37108493690507e-05	6.86202862152138e-05	5.0179047966608125e-05	2.4957468314414187e-05	5.189615579225969e-05
PF03483	0.00020344924723778523	0.00020220856690295112	0.00023035666165387392	0.0002165349096061724	0.00021714949191450515	0.000313894613295484	0.00017333323498823546	0.00017820577050459133	0.00020242984433488072	0.00021440138676641652	0.00024125552703933712	0.0002432632302762173
PF03484	0.00013563283149185682	0.0001685071390857926	0.0001260442110936291	0.00012536231608778402	9.749569024732884e-05	0.00018196789176549798	8.113470573917405e-05	0.00014121966719231766	9.949941501206001e-05	0.00014597541226649637	0.0001164681854672662	0.00014595793816573038
PF03485	8.346635784114265e-05	0.00015727332981340644	0.00010865880266692165	0.00012156345802451782	0.0001684016467908407	0.0001455743134123984	9.588647041902388e-05	0.0001075959369084325	0.00012694752949814553	0.00014597541226649637	0.0001289469196244733	0.00013298389921766545
PF03486	0.0006051310943482842	0.0010784456901490726	0.0008823094776554038	0.0006761967352613804	0.0007400809214229053	0.0008052079210623286	0.00064538970474343	0.000874216987381014	0.000641599676112249	0.0006796980133658737	0.0008485539226900824	0.0008011469050430089
PF03489	5.216647365071416e-06	0.0	0.0	0.0	0.0	4.54919729413745e-06	7.375882339924914e-06	3.3623730283885156e-06	0.0	0.0	0.0	0.0
PF03492	0.0	0.0	0.0	0.0	4.431622283969492e-06	0.0	3.687941169962457e-06	0.0	3.43101431076069e-06	0.0	0.0	0.0
PF03493	0.0	0.0	0.0	3.798858063266182e-06	0.0	0.0	3.687941169962457e-06	0.0	0.0	4.5617316333280116e-06	0.0	3.2435097370162304e-06
PF03495	5.216647365071416e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PF03496	0.0	0.0	4.346352106676866e-06	3.798858063266182e-06	8.863244567938985e-06	0.0	1.106382350988737e-05	3.3623730283885156e-06	0.0	4.5617316333280116e-06	0.0	0.0
PF03497	5.216647365071416e-06	0.0	4.346352106676866e-06	0.0	0.0	0.0	3.687941169962457e-06	3.3623730283885156e-06	0.0	0.0	4.159578052402364e-06	3.2435097370162304e-06
PF03498	5.216647365071416e-06	0.0	0.0	0.0	4.431622283969492e-06	4.54919729413745e-06	7.375882339924914e-06	0.0	0.0	0.0	0.0	3.2435097370162304e-06
PF03501	0.0	0.0	0.0	0.0	8.863244567938985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PF03502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.159578052402364e-06	0.0
PF03504	0.0	0.0	4.346352106676866e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.159578052402364e-06	0.0
PF03507	5.216647365071416e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PF03511	0.0	0.0	0.0	0.0	0.0	4.54919729413745e-06	0.0	0.0	0.0	0.0	4.159578052402364e-06	6.487019474032461e-06
PF03512	5.216647365071416e-06	1.1233809272386174e-05	8.692704213353732e-06	0.0	4.431622283969492e-06	0.0	1.8439705849812285e-05	2.0174238170331093e-05	2.744811448608552e-05	1.8246926533312046e-05	4.159578052402364e-06	1.9461058422097383e-05
PF03514	0.0	0.0	0.0	7.597716126532364e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PF03517	0.0	0.0	0.0	0.0	0.0	0.0	3.687941169962457e-06	0.0	0.0	0.0	0.0	0.0
PF03519	0.0	0.0	0.0	3.798858063266182e-06	0.0	0.0	3.687941169962457e-06	0.0	0.0	0.0	0.0	0.0
PF03522	1.0433294730142832e-05	2.2467618544772348e-05	4.346352106676866e-06	3.418972256939564e-05	2.2158111419847463e-05	9.0983945882749e-06	1.106382350988737e-05	1.3449492113554062e-05	2.0586085864564142e-05	1.8246926533312046e-05	8.319156104804728e-06	2.9191587633146074e-05
PF03523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2435097370162304e-06
PF03524	2.0866589460285663e-05	1.1233809272386174e-05	8.692704213353732e-06	4.1787438695928005e-05	1.3294866851908478e-05	0.0	1.106382350988737e-05	1.3449492113554062e-05	1.372405724304276e-05	2.2808658166640057e-05	8.319156104804728e-06	3.2435097370162304e-06
PF03527	2.0866589460285663e-05	0.0	8.692704213353732e-06	7.597716126532364e-06	3.545297827175594e-05	3.1844381058962144e-05	2.9503529359699655e-05	1.3449492113554062e-05	1.715507155380345e-05	2.2808658166640057e-05	3.327662441921891e-05	3.2435097370162304e-05
PF03530	0.0	0.0	0.0	0.0	0.0	9.0983945882749e-06	0.0	0.0	0.0	0.0	0.0	3.2435097370162304e-06
PF03531	5.216647365071416e-06	0.0	0.0	0.0	4.431622283969492e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PF03534	2.608323682535708e-05	1.1233809272386174e-05	5.215622528012239e-05	4.938515482246037e-05	4.874784512366442e-05	1.81967891765498e-05	6.638294105932422e-05	3.698610331227367e-05	2.744811448608552e-05	3.649385306662409e-05	2.911704636681655e-05	1.9461058422097383e-05
PF03537	2.608323682535708e-05	0.0	1.7385408426707463e-05	3.0390864506129456e-05	2.6589733703816956e-05	5.459036752964939e-05	3.687941169962457e-05	3.026135725549664e-05	5.489622897217104e-05	3.193212143329608e-05	6.239367078603547e-05	4.2165626581210996e-05
PF03538	0.0	0.0	0.0	7.597716126532364e-06	4.431622283969492e-06	4.54919729413745e-06	7.375882339924914e-06	3.3623730283885156e-06	0.0	0.0	4.159578052402364e-06	3.2435097370162304e-06
PF03539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3623730283885156e-06	0.0	0.0	0.0	0.0
PF03540	0.0	0.0	0.0	0.0	0.0	4.54919729413745e-06	0.0	0.0	0.0	0.0	4.159578052402364e-06	3.2435097370162304e-06
PF03542	0.0	0.0	0.0	3.798858063266182e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PF03543	5.216647365071416e-06	0.0	0.0	3.798858063266182e-06	0.0	4.54919729413745e-06	3.687941169962457e-06	0.0	0.0	0.0	0.0	0.0
PF03544	0.00033908207872964205	0.000258377613264882	0.0003042446474673806	0.0003608915160102873	0.00032350842672977296	0.00026385344305997205	0.0003982976463559453	0.000326150183753686	0.00032594635952226555	0.00041967931026617707	0.0002204576367773253	0.00024975024975024975
PF03547	0.00012519953676171398	0.0002471438039924958	0.00023904936586722765	0.00015195432253064728	0.0001772648913587797	0.00015012351070653584	9.957441158898633e-05	0.0001748433974762028	0.00018184375847031658	9.579636429988823e-05	0.00012478734157207093	0.00013298389921766545
PF03548	5.738312101578558e-05	0.0001235719019962479	0.00012169785898695226	9.497145158165455e-05	0.0001285170462351153	5.913956482378684e-05	9.219852924906142e-05	9.414644479487844e-05	9.949941501206001e-05	9.579636429988823e-05	4.575535857642601e-05	9.406178237347069e-05
