PFAM	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
PF03266	13	11	8	10	13	13	18	30	27	7	30	36
PF03268	0	0	0	0	0	0	0	0	0	1	1	0
PF03269	1	0	0	2	0	4	2	1	0	2	2	2
PF03270	3	3	8	6	7	1	2	5	6	2	1	1
PF03271	1	0	0	2	1	1	0	0	0	0	0	0
PF03275	5	4	9	7	5	5	12	9	15	10	6	7
PF03279	44	27	64	53	60	84	65	93	91	71	79	76
PF03280	1	0	3	0	0	0	0	1	2	0	0	0
PF03281	0	0	0	0	0	0	1	0	0	0	0	1
PF03283	5	0	3	12	5	0	8	3	10	5	1	1
PF03284	0	0	1	0	0	0	0	0	0	0	0	0
PF03288	4	1	6	3	3	0	3	5	4	3	5	6
PF03291	3	1	5	4	0	5	3	1	7	1	3	6
PF03295	0	0	0	0	0	0	1	0	0	0	0	0
PF03297	0	0	0	0	0	0	0	0	0	1	0	0
PF03301	9	4	5	23	15	4	13	2	13	13	3	3
PF03306	4	3	6	3	8	3	7	2	6	7	2	5
PF03308	66	29	70	81	63	72	76	91	74	63	60	97
PF03309	35	21	54	63	32	41	50	62	47	43	35	54
PF03311	0	0	0	0	0	0	0	0	0	2	0	0
PF03313	22	12	28	25	27	8	26	32	22	14	18	17
PF03314	1	0	0	0	0	0	0	0	0	0	0	0
PF03315	11	7	14	17	21	5	16	10	12	11	5	7
PF03318	0	0	0	1	1	0	0	2	0	0	0	0
PF03319	24	7	21	28	17	21	26	25	24	14	41	39
PF03320	20	6	26	41	19	17	37	21	37	24	14	25
PF03321	41	13	44	63	42	33	58	55	39	35	25	56
PF03323	0	4	3	3	0	0	5	2	1	0	1	0
PF03328	61	27	99	84	68	67	90	95	89	64	81	122
PF03330	11	10	22	17	11	11	25	27	21	15	9	18
PF03331	45	17	53	61	52	36	65	45	57	53	49	60
PF03332	1	0	0	0	2	0	2	0	0	2	1	3
PF03334	27	23	47	31	30	16	22	32	30	25	21	26
PF03337	0	0	1	0	0	0	1	0	0	0	0	1
PF03343	2	0	0	2	0	1	0	0	1	1	0	0
PF03345	0	0	1	0	0	1	0	0	0	1	0	0
PF03348	0	0	1	2	1	0	1	1	0	1	0	0
PF03349	17	16	37	30	40	48	34	45	25	29	44	50
PF03350	5	3	8	9	4	4	9	10	9	12	1	3
PF03351	1	1	2	4	8	7	3	2	4	1	6	6
PF03352	28	8	26	38	26	26	40	36	33	33	23	35
PF03354	18	25	23	21	33	16	21	31	26	31	24	35
PF03357	3	0	1	4	0	2	3	0	0	0	1	1
PF03358	73	42	86	80	85	92	81	113	80	72	91	119
PF03359	0	0	0	1	0	0	0	0	0	0	0	0
PF03360	0	0	0	1	1	1	1	0	1	0	0	1
PF03364	23	11	23	61	29	14	30	21	30	20	11	17
PF03366	0	0	1	0	1	0	0	1	1	1	0	0
PF03367	3	0	1	1	0	4	2	1	3	1	2	2
PF03368	0	0	0	0	0	0	1	0	1	0	0	0
PF03370	0	0	0	0	0	0	1	0	1	0	0	1
PF03371	0	0	0	1	0	0	0	0	1	2	0	0
PF03372	74	37	102	107	65	50	100	94	90	69	60	81
PF03374	2	4	4	0	1	0	3	5	0	1	2	1
PF03378	1	0	0	0	1	0	0	0	1	0	0	0
PF03379	30	13	30	36	31	22	38	31	34	28	22	34
PF03381	0	0	1	1	0	0	0	0	0	0	0	0
PF03382	29	13	30	21	48	17	18	15	16	20	12	25
PF03385	0	0	1	0	0	1	0	0	1	0	0	1
PF03388	2	1	0	6	1	2	1	0	3	1	0	0
PF03389	0	4	3	4	15	3	5	8	5	3	4	7
PF03390	0	0	0	2	0	2	5	2	0	1	1	1
PF03398	0	0	0	0	0	0	0	0	1	0	0	0
PF03399	1	0	0	1	1	0	0	0	0	0	0	0
PF03400	12	1	8	27	14	6	18	7	25	14	7	7
PF03401	41	18	63	40	37	48	37	68	36	33	53	74
PF03403	17	2	12	22	17	25	14	16	25	14	28	36
PF03404	8	3	8	10	5	3	5	7	6	12	4	3
PF03405	0	1	4	4	2	2	5	0	3	3	0	3
PF03407	8	2	4	4	2	1	7	1	0	2	2	3
PF03411	9	3	10	15	6	3	9	5	11	9	5	6
PF03412	19	11	22	25	18	19	17	32	29	16	13	21
PF03413	4	1	5	8	3	3	5	3	6	2	3	3
PF03414	0	0	0	0	1	2	1	0	0	0	0	1
PF03415	6	0	5	3	3	19	14	15	19	9	16	31
PF03416	0	0	0	1	1	0	0	0	0	0	0	0
PF03417	11	5	11	11	9	12	13	21	16	17	36	31
PF03418	1	1	1	1	0	0	1	1	0	0	0	0
PF03419	0	1	0	0	0	0	1	1	0	0	0	0
PF03420	1	2	2	0	2	1	1	4	5	2	0	1
PF03422	7	8	14	11	8	22	13	9	19	8	9	21
PF03423	0	0	0	1	1	0	0	0	0	0	1	0
PF03425	1	1	1	4	2	4	5	6	3	3	6	6
PF03427	0	0	0	0	0	0	0	1	0	0	0	0
PF03428	4	2	5	4	2	0	2	0	0	1	0	1
PF03432	4	2	0	1	2	0	2	0	1	3	2	1
PF03433	0	0	0	0	0	0	1	0	0	0	0	0
PF03435	46	18	48	38	52	43	37	59	46	31	49	73
PF03437	17	4	12	15	18	20	11	17	22	19	17	12
PF03439	1	0	2	1	2	8	6	3	1	1	3	2
PF03441	59	21	61	91	58	29	64	54	79	47	37	49
PF03442	0	1	4	1	3	0	1	0	1	0	0	0
PF03444	11	6	12	11	15	11	8	11	12	5	11	10
PF03445	20	15	42	27	23	17	32	40	23	30	22	28
PF03446	170	78	212	218	209	185	206	266	215	181	198	239
PF03447	40	27	47	48	48	55	61	61	58	36	74	66
PF03448	28	28	59	46	50	35	49	60	51	35	36	50
PF03449	28	23	42	51	49	22	35	48	40	36	35	41
PF03450	17	9	29	29	23	34	26	42	27	25	48	40
PF03451	3	1	0	1	0	0	2	0	0	0	0	0
PF03452	0	0	0	1	0	0	1	0	2	0	1	0
PF03453	28	16	41	42	30	43	37	50	39	30	43	47
PF03454	19	11	32	32	25	22	33	28	29	23	27	44
PF03455	2	0	0	1	2	0	1	0	1	0	0	0
PF03456	1	0	0	1	0	1	0	0	0	1	0	0
PF03457	13	2	3	3	4	3	3	3	2	1	1	6
PF03458	9	3	14	5	9	3	7	9	6	5	3	5
PF03459	14	21	44	29	28	31	28	31	28	20	30	30
PF03460	29	11	36	60	35	28	41	36	46	40	26	46
PF03461	20	13	26	38	37	31	36	40	35	32	29	34
PF03462	89	48	107	116	95	85	117	121	116	100	107	127
PF03463	2	2	1	0	2	16	4	3	4	3	12	14
PF03464	2	1	2	3	5	8	2	11	7	3	7	6
PF03465	6	1	0	1	6	13	7	10	8	5	12	13
PF03466	186	65	208	287	155	93	193	131	174	168	94	128
PF03467	1	0	0	2	0	0	0	0	1	0	0	0
PF03471	47	26	63	62	57	46	78	65	61	62	58	70
PF03472	7	5	15	18	5	3	3	7	5	10	2	6
PF03473	18	5	17	24	14	5	18	12	13	7	6	7
PF03474	1	0	0	0	0	0	0	1	0	0	0	0
PF03475	1	2	3	1	1	1	2	0	1	0	0	2
PF03476	8	2	5	14	5	5	9	4	8	9	4	7
PF03477	41	26	50	39	40	56	59	71	65	61	58	84
PF03479	6	6	4	8	2	10	6	9	10	11	15	14
PF03480	142	98	293	178	229	183	179	334	212	155	215	217
PF03481	7	8	19	17	14	8	19	13	20	11	6	16
PF03483	39	18	53	57	49	69	47	53	59	47	58	75
PF03484	26	15	29	33	22	40	22	42	29	32	28	45
PF03485	16	14	25	32	38	32	26	32	37	32	31	41
PF03486	116	96	203	178	167	177	175	260	187	149	204	247
PF03489	1	0	0	0	0	1	2	1	0	0	0	0
PF03492	0	0	0	0	1	0	1	0	1	0	0	0
PF03493	0	0	0	1	0	0	1	0	0	1	0	1
PF03495	1	0	0	0	0	0	0	0	0	0	0	0
PF03496	0	0	1	1	2	0	3	1	0	1	0	0
PF03497	1	0	1	0	0	0	1	1	0	0	1	1
PF03498	1	0	0	0	1	1	2	0	0	0	0	1
PF03501	0	0	0	0	2	0	0	0	0	0	0	0
PF03502	0	0	0	0	0	0	0	0	0	0	1	0
PF03504	0	0	1	0	0	0	0	0	0	0	1	0
PF03507	1	0	0	0	0	0	0	0	0	0	0	0
PF03511	0	0	0	0	0	1	0	0	0	0	1	2
PF03512	1	1	2	0	1	0	5	6	8	4	1	6
PF03514	0	0	0	2	0	0	0	0	0	0	0	0
PF03517	0	0	0	0	0	0	1	0	0	0	0	0
PF03519	0	0	0	1	0	0	1	0	0	0	0	0
PF03522	2	2	1	9	5	2	3	4	6	4	2	9
PF03523	0	0	0	0	0	0	0	0	0	0	0	1
PF03524	4	1	2	11	3	0	3	4	4	5	2	1
PF03527	4	0	2	2	8	7	8	4	5	5	8	10
PF03530	0	0	0	0	0	2	0	0	0	0	0	1
PF03531	1	0	0	0	1	0	0	0	0	0	0	0
PF03534	5	1	12	13	11	4	18	11	8	8	7	6
PF03537	5	0	4	8	6	12	10	9	16	7	15	13
PF03538	0	0	0	2	1	1	2	1	0	0	1	1
PF03539	0	0	0	0	0	0	0	1	0	0	0	0
PF03540	0	0	0	0	0	1	0	0	0	0	1	1
PF03542	0	0	0	1	0	0	0	0	0	0	0	0
PF03543	1	0	0	1	0	1	1	0	0	0	0	0
PF03544	65	23	70	95	73	58	108	97	95	92	53	77
PF03547	24	22	55	40	40	33	27	52	53	21	30	41
PF03548	11	11	28	25	29	13	25	28	29	21	11	29
PF03550	1	2	4	2	2	1	1	3	2	4	2	0
PF03551	55	13	40	51	42	52	57	58	59	45	67	69
PF03552	2	1	1	4	3	4	1	1	3	0	6	2
PF03553	29	30	32	38	44	22	43	38	36	36	29	43
PF03554	0	0	0	1	0	0	0	0	0	0	0	0
PF03556	0	0	1	0	0	0	0	0	0	0	0	1
PF03559	0	0	1	0	2	4	1	0	1	2	4	2
PF03561	2	0	1	5	1	0	0	0	0	0	0	0
PF03562	7	4	15	17	14	10	14	21	11	12	12	15
PF03564	0	0	0	1	1	10	3	0	1	4	1	12
PF03567	11	19	20	21	40	10	22	30	15	14	7	16
PF03568	0	0	0	0	0	0	0	1	0	0	0	0
PF03571	4	5	8	13	7	9	11	17	9	8	2	8
PF03572	139	52	119	154	141	136	180	172	167	120	127	160
PF03573	0	0	1	1	0	0	0	4	1	1	2	0
PF03574	1	0	0	0	1	0	1	1	1	1	0	0
PF03575	14	11	20	13	16	13	18	26	24	14	16	9
PF03576	23	4	24	34	28	24	20	33	22	33	23	40
PF03577	13	9	16	5	29	26	14	44	19	10	35	23
PF03583	3	2	3	9	5	4	8	1	10	6	1	6
PF03586	0	0	1	0	0	0	0	0	0	0	0	0
PF03587	2	0	0	0	0	4	0	0	0	1	2	3
PF03588	19	6	38	32	29	20	38	48	35	28	10	30
PF03590	7	6	13	5	8	12	12	13	6	5	10	12
PF03591	7	13	14	13	12	4	12	13	17	11	11	13
PF03592	7	7	5	4	7	6	7	5	4	8	3	2
PF03594	1	2	4	0	0	1	2	0	1	3	0	2
PF03595	5	11	24	13	24	10	13	13	20	9	10	16
PF03597	10	4	11	16	13	5	15	12	9	12	5	11
PF03598	6	3	4	1	11	16	2	19	7	9	28	25
PF03599	22	14	26	13	29	40	18	40	26	22	56	62
PF03600	90	62	153	146	148	115	149	198	129	134	129	186
PF03601	14	4	17	11	20	12	9	14	11	8	12	20
PF03602	42	38	95	78	77	77	87	89	100	63	81	104
PF03603	0	0	0	0	0	0	0	0	1	0	0	0
PF03604	0	0	2	0	1	0	0	1	2	0	0	0
PF03605	1	0	1	5	0	5	1	3	2	6	2	6
PF03606	17	21	38	33	36	20	34	51	33	23	28	26
PF03608	0	1	3	0	0	0	3	0	1	1	1	1
PF03609	2	0	0	1	1	3	3	1	1	1	1	6
PF03610	5	7	23	23	11	17	14	15	14	7	10	21
PF03611	0	16	12	0	6	1	2	9	5	0	7	2
PF03612	0	1	3	0	0	1	3	1	2	2	1	0
PF03613	3	0	0	2	0	2	2	2	1	1	2	5
PF03616	7	1	2	5	7	8	2	4	7	8	6	8
PF03618	21	14	13	30	17	15	20	19	13	22	6	15
PF03619	2	0	0	4	0	0	1	0	0	2	0	0
PF03621	0	0	0	3	2	1	3	2	3	1	1	1
PF03625	17	14	29	14	18	20	24	20	21	24	20	24
PF03626	18	7	9	19	19	12	15	15	13	17	9	8
PF03629	24	10	44	32	30	48	43	69	47	41	60	59
PF03630	0	0	0	0	2	1	0	0	1	1	0	0
PF03631	48	25	60	77	70	47	75	82	79	64	53	68
PF03632	23	37	54	24	45	27	39	59	41	33	59	49
PF03633	4	8	17	5	8	10	8	24	10	8	8	12
PF03635	2	0	1	2	3	0	0	0	0	2	0	1
PF03636	7	25	30	18	29	21	15	34	21	19	24	27
PF03637	2	0	0	2	1	0	1	1	1	0	0	0
PF03638	2	0	1	0	0	0	0	0	0	0	0	0
PF03639	3	2	2	4	0	2	3	1	5	1	3	0
PF03640	3	1	3	7	4	1	3	3	7	1	1	0
PF03641	48	16	46	54	54	54	51	67	53	56	50	56
PF03643	2	0	2	0	1	0	2	0	4	0	0	0
PF03644	0	0	0	0	0	0	0	1	1	1	1	0
PF03645	0	0	0	0	0	1	0	1	0	0	0	0
PF03646	3	7	7	6	11	7	7	8	10	3	7	3
PF03647	1	0	2	4	1	4	1	1	3	3	2	1
PF03648	3	4	3	4	4	5	9	10	5	4	3	4
PF03649	8	9	21	10	18	12	26	30	25	16	27	19
PF03650	1	0	0	0	0	0	0	0	0	1	0	0
PF03652	27	15	22	41	31	36	44	27	42	32	27	33
PF03653	13	3	6	25	7	9	11	5	12	14	1	5
PF03656	0	0	0	0	0	0	1	0	0	0	0	1
PF03657	0	0	1	1	0	1	2	1	1	0	3	2
PF03658	1	3	8	0	9	0	5	4	2	1	4	3
PF03659	0	0	3	1	0	2	1	3	2	0	1	0
PF03660	0	0	0	0	1	0	0	0	0	1	0	0
PF03661	0	0	0	1	1	0	0	0	0	0	0	1
PF03662	1	1	1	1	1	0	4	2	2	2	1	0
PF03663	1	0	2	2	1	1	1	2	0	1	1	3
PF03664	1	0	1	1	2	3	3	4	1	1	10	5
PF03665	1	0	1	0	0	1	0	0	0	0	1	0
PF03666	0	0	0	1	0	0	0	0	0	0	0	0
PF03668	31	14	39	33	27	21	31	38	26	21	18	34
PF03670	0	0	0	1	0	0	0	2	0	1	0	0
PF03671	1	0	0	0	0	0	0	0	0	0	0	0
PF03672	0	1	0	0	0	0	1	0	1	1	0	0
PF03673	0	0	0	0	0	0	0	0	0	1	0	0
PF03676	0	0	0	2	0	0	0	0	1	0	0	0
PF03677	1	0	1	1	0	0	2	0	0	0	0	0
PF03682	2	0	3	2	3	4	5	4	0	2	4	1
PF03683	28	10	34	22	34	30	42	45	62	18	50	47
PF03684	0	0	1	0	0	1	0	2	0	0	0	3
PF03685	2	1	0	0	1	6	4	2	2	0	4	5
PF03686	0	3	0	0	0	1	1	0	3	1	0	1
PF03687	5	3	11	2	3	8	6	4	6	1	9	11
PF03690	5	4	1	2	4	3	7	3	5	3	2	4
PF03691	0	0	1	0	1	0	0	1	1	1	0	1
PF03692	33	11	38	36	44	53	34	75	45	42	74	79
PF03693	15	10	14	23	14	10	11	9	9	10	8	14
PF03694	1	0	0	0	0	0	0	0	0	1	0	0
PF03695	1	3	10	4	6	0	2	7	3	1	0	1
PF03699	26	13	28	41	39	23	44	56	42	29	44	28
PF03702	39	16	36	53	33	26	33	38	33	28	18	31
PF03703	17	15	36	26	21	20	32	38	33	20	16	28
PF03704	53	15	48	86	62	80	89	99	108	69	97	108
PF03705	30	30	67	43	60	33	62	82	56	47	39	54
PF03706	70	26	73	107	88	117	113	107	141	105	109	144
PF03707	2	0	3	5	0	0	3	1	2	5	0	1
PF03709	2	0	1	2	1	2	0	1	1	2	0	0
PF03710	34	17	53	68	57	38	74	51	66	42	44	69
PF03711	2	2	1	8	4	1	4	5	6	2	2	0
PF03712	2	0	0	6	2	3	5	1	3	2	0	3
PF03713	1	2	8	3	8	3	7	1	2	3	4	6
PF03714	2	2	4	2	4	1	1	3	1	1	0	1
PF03715	3	0	0	0	0	1	0	0	0	0	0	0
PF03717	45	22	67	90	86	65	82	85	87	65	68	92
PF03719	32	13	35	34	42	41	36	47	45	30	25	44
PF03720	78	36	73	68	86	88	90	90	91	62	78	108
PF03721	132	69	140	149	177	165	182	204	184	151	157	232
PF03722	0	0	0	0	0	1	0	0	1	0	0	0
PF03724	14	3	22	30	20	15	21	30	17	20	23	38
PF03725	48	33	65	79	57	69	66	81	71	50	58	99
PF03726	25	21	32	34	27	29	32	30	33	21	27	25
PF03727	3	1	1	1	1	2	2	4	3	4	3	4
PF03729	17	4	14	14	22	10	20	22	21	14	15	12
PF03730	0	0	0	0	0	0	1	0	0	0	0	0
PF03731	0	0	0	2	0	0	0	0	0	0	0	0
PF03732	2	2	0	15	4	16	7	0	9	7	2	26
PF03733	5	3	4	6	4	2	5	7	11	3	7	4
PF03734	48	14	56	81	56	77	60	67	86	77	63	94
PF03735	0	0	0	1	0	0	0	0	1	0	0	1
PF03736	0	1	1	1	0	2	1	1	2	1	0	4
PF03737	29	8	29	50	29	28	33	36	26	21	36	47
PF03738	2	3	5	9	10	0	5	1	4	2	0	1
PF03739	98	54	124	108	117	109	138	134	138	119	126	148
PF03740	28	18	41	49	41	35	52	46	44	29	29	49
PF03741	28	4	19	75	25	42	48	32	38	47	33	53
PF03742	0	0	0	2	0	0	0	0	1	0	0	0
PF03743	6	6	4	10	8	3	2	3	6	4	1	5
PF03744	0	0	0	1	0	0	0	0	0	0	0	1
PF03745	2	0	3	7	8	5	12	2	13	10	3	5
PF03746	9	8	22	10	13	7	9	14	11	9	7	17
PF03747	48	34	83	45	62	97	67	117	92	67	92	117
PF03748	12	7	20	16	18	13	16	23	15	20	17	18
PF03749	14	10	22	19	31	19	21	25	25	9	14	23
PF03750	6	1	1	7	5	6	11	7	12	4	3	3
PF03755	25	14	35	29	19	23	37	32	26	23	23	38
PF03756	1	0	1	0	1	0	1	0	0	0	0	0
PF03764	76	35	78	83	89	71	81	122	114	84	106	104
PF03765	1	0	0	0	0	1	0	0	1	0	0	0
PF03767	3	0	2	4	5	8	7	3	8	6	5	4
PF03770	0	0	1	2	1	1	0	0	0	0	0	0
PF03772	44	24	56	74	48	60	68	75	64	60	72	84
PF03773	66	49	102	86	103	101	117	141	145	73	117	152
PF03775	2	5	7	8	5	7	10	6	16	7	4	5
PF03776	4	6	12	14	10	5	9	12	17	3	7	5
PF03777	0	0	0	0	1	0	0	0	0	0	0	0
PF03779	0	1	0	1	3	1	2	1	4	1	3	0
PF03780	3	8	6	6	4	11	0	9	11	5	8	12
PF03781	302	42	279	466	289	446	526	470	700	372	443	584
PF03782	0	0	0	0	1	0	0	0	1	0	0	0
PF03783	25	12	27	23	27	45	41	60	30	39	44	58
PF03785	1	2	3	2	5	6	2	9	2	0	9	5
PF03786	32	5	16	22	25	30	24	34	26	19	20	40
PF03787	22	12	40	44	45	27	68	39	88	22	34	38
PF03788	3	3	7	9	2	3	6	2	5	2	3	5
PF03791	0	1	0	0	0	0	0	0	0	0	0	0
PF03793	18	22	41	27	29	24	34	47	36	41	36	35
PF03795	23	7	21	36	24	12	39	22	22	31	11	19
PF03796	146	83	163	185	147	132	157	198	220	173	147	193
PF03797	10	1	15	17	16	9	23	23	16	18	16	18
PF03798	3	0	0	4	0	0	0	1	2	0	0	0
PF03799	10	4	14	9	8	8	10	10	11	7	4	8
PF03800	0	0	1	0	0	0	0	0	0	0	0	0
PF03801	1	0	0	0	0	0	1	0	0	0	0	0
PF03802	0	1	0	0	1	0	0	1	1	0	0	0
PF03803	1	0	0	1	1	2	1	0	1	2	1	2
PF03804	0	0	0	0	0	0	0	0	0	1	0	0
PF03806	35	27	71	55	56	35	53	66	49	34	28	45
PF03807	143	63	180	195	168	137	163	196	193	156	154	189
PF03808	23	19	25	38	31	30	39	26	49	22	20	33
PF03810	2	0	0	3	2	1	0	0	2	0	0	0
PF03811	3	0	1	7	5	4	5	2	2	0	5	6
PF03812	1	0	1	1	1	1	2	1	0	0	2	2
PF03813	1	0	0	0	0	0	0	0	0	0	0	0
PF03814	4	3	1	5	0	2	5	2	4	4	7	5
PF03815	1	0	0	2	0	0	2	1	5	1	3	0
PF03816	15	12	13	23	17	20	23	22	38	24	18	24
PF03817	0	0	0	0	0	0	0	0	0	1	0	0
PF03818	0	0	0	0	0	2	0	0	0	2	0	0
PF03819	49	26	61	77	56	54	87	85	87	45	33	75
PF03820	0	0	0	1	0	0	0	0	0	1	0	0
PF03824	3	1	3	9	6	4	10	11	11	12	5	7
PF03825	21	9	20	25	32	25	24	40	25	21	32	44
PF03828	0	0	0	1	1	0	1	0	0	0	0	0
PF03829	0	1	2	1	1	0	0	1	2	1	1	0
PF03830	1	0	0	4	2	1	2	3	1	1	1	2
PF03831	1	2	0	2	2	0	2	1	0	1	0	1
PF03833	10	2	5	5	6	42	13	21	21	18	24	48
PF03834	2	0	0	0	1	0	0	0	0	0	0	0
PF03835	1	0	0	0	0	0	0	1	0	0	0	0
PF03837	16	17	9	16	10	18	11	28	25	24	12	28
PF03838	0	1	0	1	1	0	4	0	0	1	0	1
PF03839	0	0	0	0	0	0	0	0	1	0	0	1
PF03840	20	12	26	27	24	13	30	19	31	24	22	28
PF03841	27	10	19	26	23	38	31	45	36	27	45	79
PF03842	1	0	0	0	3	0	0	0	0	0	0	0
PF03843	1	1	6	2	5	4	4	6	3	3	2	4
PF03845	0	4	1	3	2	1	3	1	0	1	0	0
PF03846	0	0	0	2	1	0	1	0	1	0	0	1
PF03847	0	1	0	1	0	0	0	0	0	1	0	0
PF03848	37	19	57	40	47	47	52	62	55	43	31	50
PF03849	0	0	0	0	1	0	0	0	0	0	1	0
PF03850	0	0	0	1	0	0	0	0	0	0	0	1
PF03851	5	6	8	2	4	9	5	13	7	2	17	11
PF03852	7	6	14	11	5	5	8	14	15	10	7	6
PF03853	35	21	35	31	34	52	48	47	61	34	47	57
PF03856	0	0	0	0	0	0	0	1	0	0	0	0
PF03858	0	0	0	0	0	1	1	0	0	0	0	0
PF03861	9	3	10	5	8	5	14	13	14	9	7	10
PF03862	0	0	0	0	0	0	1	0	0	0	0	0
PF03864	10	17	18	11	11	10	6	13	17	14	2	9
PF03865	19	3	20	24	10	13	22	21	27	13	17	22
PF03868	0	0	0	1	0	1	0	0	0	0	0	0
PF03869	1	5	6	2	11	8	4	14	6	4	14	8
PF03870	2	0	0	0	0	0	0	0	0	0	0	0
PF03871	1	0	0	0	0	0	1	0	0	1	0	0
PF03872	1	2	1	2	2	1	3	2	0	0	2	1
PF03873	0	0	0	0	0	0	1	0	0	0	0	0
PF03874	2	0	0	0	0	3	0	5	1	1	1	3
PF03876	2	0	0	0	2	4	5	2	2	1	2	9
PF03878	0	0	0	0	0	0	0	0	1	1	0	1
PF03879	0	0	0	0	0	0	1	0	0	0	0	0
PF03880	3	8	19	6	19	8	18	14	20	8	4	8
PF03881	18	12	26	37	30	16	34	23	31	16	4	9
PF03882	0	0	0	0	1	0	1	0	0	0	1	0
PF03883	9	10	17	9	8	2	9	9	3	5	3	5
PF03884	9	0	7	12	8	4	6	7	2	8	2	8
PF03885	0	0	4	0	3	3	1	1	4	1	4	1
PF03886	9	5	11	18	9	23	15	19	14	13	14	23
PF03887	0	1	0	0	1	0	0	2	1	0	0	0
PF03888	2	3	9	6	7	3	5	4	6	2	3	5
PF03889	1	1	0	0	1	0	0	0	1	0	0	0
PF03891	3	0	1	1	1	7	0	2	2	1	6	10
PF03892	0	0	0	4	2	1	4	1	1	0	0	2
PF03894	6	3	5	15	8	3	14	7	16	18	5	11
PF03895	1	2	3	0	1	0	0	4	0	0	1	0
PF03896	0	0	1	0	0	1	0	0	1	0	0	2
PF03899	2	6	8	4	6	4	5	12	5	5	3	4
PF03900	10	5	17	14	15	12	22	18	15	19	12	22
PF03901	8	1	2	7	6	3	3	3	8	5	2	3
PF03904	0	0	0	0	1	0	0	0	0	0	0	0
PF03906	1	1	0	0	1	0	0	0	0	0	1	2
PF03909	3	0	0	1	0	0	2	1	0	1	0	1
PF03911	0	0	0	1	0	4	0	4	1	3	1	1
PF03912	1	0	2	3	1	0	1	0	5	1	0	2
PF03914	1	0	0	0	1	0	0	0	0	0	0	0
PF03915	0	0	0	1	1	0	0	0	0	0	0	0
PF03916	52	14	50	79	76	67	79	102	70	84	68	86
PF03917	2	0	1	4	0	0	1	1	1	0	0	0
PF03918	10	8	17	11	12	4	15	13	13	9	3	10
PF03919	0	0	0	1	0	1	0	0	1	0	0	0
PF03920	0	0	0	0	0	0	0	0	0	1	0	0
PF03922	7	2	7	10	8	1	8	6	7	11	3	3
PF03923	0	0	0	0	0	1	0	1	1	0	0	0
PF03924	7	4	12	5	8	9	16	11	8	14	9	5
PF03925	0	0	0	0	0	0	0	0	0	0	2	0
PF03927	2	0	1	2	1	0	1	0	2	1	0	1
PF03928	7	6	9	18	8	5	19	6	7	15	6	14
PF03929	50	10	22	68	24	6	49	20	30	32	5	11
PF03931	1	0	0	2	1	0	0	0	0	1	0	2
PF03932	1	3	5	9	6	3	3	6	5	3	3	3
PF03934	28	12	33	25	36	36	25	32	36	30	30	43
PF03935	5	2	4	4	2	2	1	4	4	1	0	2
PF03937	6	3	4	10	10	2	7	3	5	10	1	6
PF03938	45	15	59	64	55	49	62	66	51	51	40	51
PF03939	1	0	0	1	0	0	0	0	0	0	0	0
PF03941	1	0	0	0	0	0	0	0	0	0	0	1
PF03942	1	0	1	2	4	1	3	2	1	2	1	1
PF03944	0	0	0	0	0	0	0	1	0	1	0	0
PF03946	24	15	37	30	25	20	32	42	40	20	27	53
PF03947	26	21	41	49	29	33	37	62	45	40	28	53
PF03948	21	15	38	39	35	21	44	37	40	27	35	29
PF03949	38	19	29	42	42	42	50	51	53	44	31	64
PF03950	40	12	36	39	32	57	47	67	49	39	55	73
PF03951	22	12	27	48	39	29	45	49	43	26	20	50
PF03952	33	19	43	51	53	45	42	67	67	48	65	64
PF03953	1	0	2	3	2	2	3	0	1	4	0	3
PF03956	2	5	0	1	2	0	3	4	2	0	2	1
PF03958	76	13	70	72	56	98	98	127	100	90	124	132
PF03959	12	1	17	10	11	4	15	10	10	9	5	7
PF03960	8	6	8	18	11	5	17	7	10	7	3	8
PF03961	12	21	43	12	44	22	51	53	33	22	24	35
PF03962	0	0	0	3	0	0	0	0	1	0	0	0
PF03963	20	9	21	24	22	13	24	22	23	14	9	25
PF03964	0	0	0	1	0	0	0	0	0	0	0	0
PF03965	25	12	28	23	34	18	37	36	28	26	31	30
PF03966	13	5	17	13	17	11	12	18	15	12	14	12
PF03967	5	5	16	15	9	4	10	4	9	5	3	4
PF03968	31	19	42	45	24	25	28	45	31	29	20	33
PF03969	10	11	20	31	21	18	21	15	19	16	7	13
PF03971	22	17	36	27	26	10	34	26	19	21	14	21
PF03972	40	10	32	39	49	51	48	55	34	39	71	80
PF03974	0	0	2	0	1	0	0	1	1	0	3	2
PF03975	13	11	32	13	20	18	27	45	24	15	17	32
PF03976	47	17	65	48	64	64	60	83	49	57	65	71
PF03977	24	27	61	31	57	32	62	90	69	52	53	76
PF03978	0	0	1	0	0	0	0	0	0	0	0	0
PF03979	21	12	28	37	26	17	29	25	44	18	23	31
PF03981	2	0	1	8	1	2	4	7	2	3	2	6
PF03982	2	0	1	2	1	3	3	4	1	0	0	1
PF03983	1	0	0	2	2	4	2	9	5	3	2	7
PF03984	1	0	0	1	0	0	0	1	3	0	2	0
PF03985	0	0	0	1	0	0	0	0	0	0	0	0
PF03987	0	0	0	0	0	0	1	0	0	0	0	0
PF03989	81	46	121	122	88	96	104	139	107	104	105	144
PF03990	2	0	1	7	3	3	5	1	13	6	9	7
PF03992	29	7	40	53	45	26	33	46	35	34	31	45
