Genera	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
Viruses unclassified	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	0.0
Virgibacillus	0.0	0.00014597474636887818	2.312673450508788e-05	2.4494194875814433e-05	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Rikenellaceae unclassified	0.0	0.0	0.0	2.4494194875814433e-05	8.558712769599452e-05	0.00014450867052023122	5.765848877100931e-05	2.612603197826314e-05	3.3970853008119036e-05	7.494004796163069e-05	4.2211903756859436e-05	0.00021407382488761124
Rivularia	0.0	0.0	0.0	0.0	0.00017117425539198904	0.0	0.0005189263989390838	0.0	0.00047559194211366647	0.0	0.0	0.0
Robiginitalea	0.0	0.0	0.00016188714153561517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Robinsoniella	0.0	7.298737318443909e-05	0.0	0.0	0.0	0.0	0.0	7.837809593478942e-05	0.0001019125590243571	0.0	0.0	0.0
Candidatus Azambacteria unclassified	0.0	7.298737318443909e-05	2.312673450508788e-05	4.8988389751628865e-05	2.8529042565331506e-05	0.00014450867052023122	2.8829244385504656e-05	0.0	0.0	3.7470023980815345e-05	0.0	3.058197498394446e-05
Candidatus Bathyarchaeota unclassified	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Candidatus Beckwithbacteria unclassified	0.0	7.298737318443909e-05	2.312673450508788e-05	4.8988389751628865e-05	0.0	0.0	8.648773315651397e-05	2.612603197826314e-05	3.3970853008119036e-05	0.0	0.0001266357112705783	9.174592495183338e-05
Candidatus Competibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.00028829244385504657	0.0001306301598913157	0.0002717668240649523	0.0	0.0	0.00018349184990366677
Winogradskyella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Candidatus Diapherotrites unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.612603197826314e-05	0.0	0.0	4.2211903756859436e-05	0.0
Candidatus Desulforudis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005065428450823132	0.0004281476497752225
Candidatus Daviesbacteria unclassified	0.0	7.298737318443909e-05	2.312673450508788e-05	0.0	2.8529042565331506e-05	9.633911368015414e-05	0.0	7.837809593478942e-05	3.3970853008119036e-05	3.7470023980815345e-05	8.442380751371887e-05	0.0
Candidatus Curtissbacteria unclassified	0.0	0.0	0.0	2.4494194875814433e-05	2.8529042565331506e-05	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Candidatus Contendobacter	0.0	0.0	0.00048566142460684553	0.0005878606770195464	0.0002567613830879836	0.0004816955684007707	0.0006342433764811024	0.00023513428780436827	0.0008153004721948568	0.0004121702637889688	0.0005909666525960321	0.00045872962475916693
Candidatus Collierbacteria unclassified	0.0	7.298737318443909e-05	0.0	4.8988389751628865e-05	0.0	4.816955684007707e-05	2.8829244385504656e-05	0.0	3.3970853008119036e-05	3.7470023980815345e-05	4.2211903756859436e-05	6.116394996788892e-05
Rhodoferax	0.0	0.0	0.0	7.34825846274433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Candidatus Cardinium	0.0	0.0	0.0	0.0	5.705808513066301e-05	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Candidatus Campbellbacteria unclassified	0.0	0.00036493686592219544	4.625346901017576e-05	2.4494194875814433e-05	0.00011411617026132602	4.816955684007707e-05	0.0	7.837809593478942e-05	3.3970853008119036e-05	0.0	4.2211903756859436e-05	3.058197498394446e-05
Candidatus Calescamantes unclassified	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Brocadiaceae unclassified	0.0	0.0	0.0	2.4494194875814433e-05	0.0	4.816955684007707e-05	0.0	0.0	6.794170601623807e-05	0.0	8.442380751371887e-05	3.058197498394446e-05
Acidimicrobiaceae unclassified	0.0	0.0	2.312673450508788e-05	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.00013588341203247614	7.494004796163069e-05	4.2211903756859436e-05	3.058197498394446e-05
Candidatus Berkelbacteria unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.837809593478942e-05	0.0	0.0	4.2211903756859436e-05	3.058197498394446e-05
Salmonella	0.0	0.0	2.312673450508788e-05	4.8988389751628865e-05	0.0	0.0	8.648773315651397e-05	5.225206395652628e-05	3.3970853008119036e-05	7.494004796163069e-05	4.2211903756859436e-05	6.116394996788892e-05
Sedimenticola	0.0	7.298737318443909e-05	0.00041628122109158184	0.00022044775388232988	0.0005420518087412986	0.00043352601156069364	0.00043243866578256986	0.00041801651165221024	0.0005435336481299046	0.00029976019184652276	0.0	0.0006116394996788893
Caenimonas	0.0	0.0	0.0	0.0	0.0	0.0	8.648773315651397e-05	0.0	0.0	0.0	0.0	0.0
Succinivibrionaceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Sulfobacillus	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Thermoanaerobaculum	0.0	0.0	0.00011563367252543941	0.00019595355900651546	0.00019970329795732054	0.00043352601156069364	0.00028829244385504657	0.00039189047967394715	0.0003057376770730713	0.0004121702637889688	0.00029548332629801604	0.00039756567479127804
Thermoanaerobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.794170601623807e-05	0.0	0.0	3.058197498394446e-05
Sulfolobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Sulfuricella	0.0	0.0	2.312673450508788e-05	9.797677950325773e-05	5.705808513066301e-05	9.633911368015414e-05	0.00023063395508403725	0.0	3.3970853008119036e-05	0.00033723021582733815	0.0	0.00030581974983944464
Arsenophonus	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Sulfurihydrogenibium	0.0	0.0	0.0	0.0	5.705808513066301e-05	4.816955684007707e-05	2.8829244385504656e-05	2.612603197826314e-05	0.0	0.0	4.2211903756859436e-05	3.058197498394446e-05
Sulfurimonas	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	5.765848877100931e-05	0.0	0.0	0.0	4.2211903756859436e-05	3.058197498394446e-05
Thermoanaerobacteraceae unclassified	0.0	0.0	0.0	4.8988389751628865e-05	2.8529042565331506e-05	0.0	2.8829244385504656e-05	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	0.0
Arsenicicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2211903756859436e-05	3.058197498394446e-05
Sulfurospirillum	0.0	0.0	0.0	0.0	8.558712769599452e-05	0.0	2.8829244385504656e-05	2.612603197826314e-05	6.794170601623807e-05	0.0	0.0	3.058197498394446e-05
Anaerobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Sulfurovum	0.0	0.0	0.0	0.0	5.705808513066301e-05	0.0	2.8829244385504656e-05	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Sunxiuqinia	0.0	0.0005109116122910736	0.0002775208140610546	0.0	0.0004279356384799726	0.0	0.00023063395508403725	0.00033963841571742084	0.0	0.0	0.0	0.0
Sutterella	0.0	0.0	2.312673450508788e-05	2.4494194875814433e-05	5.705808513066301e-05	4.816955684007707e-05	2.8829244385504656e-05	2.612603197826314e-05	6.794170601623807e-05	3.7470023980815345e-05	0.0	3.058197498394446e-05
Thermobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004496402877697842	0.0	0.0
Streptosporangium	0.0	0.0	0.0	7.34825846274433e-05	0.0	4.816955684007707e-05	0.0	5.225206395652628e-05	0.0	3.7470023980815345e-05	4.2211903756859436e-05	3.058197498394446e-05
Thermodesulfobacteriaceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Ascomycota unclassified	0.0	7.298737318443909e-05	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporomusa	0.0	0.0	2.312673450508788e-05	0.0	0.0	9.633911368015414e-05	5.765848877100931e-05	5.225206395652628e-05	6.794170601623807e-05	3.7470023980815345e-05	0.0	3.058197498394446e-05
Sporothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Thermocrispum	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Thermocrinis	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Bacteroidaceae unclassified	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Bacteriovorax	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Azonexus	0.0	0.0	0.00011563367252543941	4.8988389751628865e-05	0.0	0.0	8.648773315651397e-05	0.00015675619186957885	0.0	0.00014988009592326138	0.0	0.0
Thermococcaceae unclassified	0.0	0.0	0.0	0.0	0.0	9.633911368015414e-05	0.0	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	3.058197498394446e-05
Streptococcaceae unclassified	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	4.2211903756859436e-05	3.058197498394446e-05
Atopobium	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	5.765848877100931e-05	5.225206395652628e-05	3.3970853008119036e-05	0.0	0.0	9.174592495183338e-05
Atopobiaceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Thermobispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002446557998715557
Aspergillaceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	2.612603197826314e-05	0.0	0.0	0.0	0.0
Thermobifida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Arenibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.00023063395508403725	0.0	0.0	0.0	0.0	0.0
Symbiobacterium	0.0	0.0	0.0002543940795559667	0.00034291872826140203	0.0	0.0005298651252408478	0.00017297546631302795	0.00028738635176089454	0.00047559194211366647	0.00033723021582733815	0.0008442380751371887	0.0003364017248233891
Ardenticatena	0.0	0.0	0.0	0.00019595355900651546	0.0002567613830879836	0.00024084778420038535	0.0003459509326260559	0.0	0.0007133879131704997	0.0	0.0005909666525960321	0.0004281476497752225
Synechocystis	0.0	0.0	0.0	0.0	0.0	0.0	0.00011531697754201862	0.0	0.0004076502360974284	0.0	0.0	0.0
Thermaceae unclassified	0.0	0.0	4.625346901017576e-05	4.8988389751628865e-05	5.705808513066301e-05	0.0001926782273603083	5.765848877100931e-05	7.837809593478942e-05	0.00013588341203247614	7.494004796163069e-05	8.442380751371887e-05	0.0
Tatumella	0.0	0.0	4.625346901017576e-05	2.4494194875814433e-05	0.0	0.0	0.0	5.225206395652628e-05	0.0	0.0	0.0	6.116394996788892e-05
Taylorella	0.0	0.0	2.312673450508788e-05	2.4494194875814433e-05	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Anaplasmataceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Tenacibaculum	0.0	7.298737318443909e-05	0.0	2.4494194875814433e-05	2.8529042565331506e-05	0.0	5.765848877100931e-05	2.612603197826314e-05	3.3970853008119036e-05	0.0	0.0	0.0
Tepidanaerobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Anditalea	0.0	0.0	0.0	0.0001469651692548866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tepidicaulis	0.0	0.0	0.00011563367252543941	0.0004898838975162886	2.8529042565331506e-05	0.0	0.0002594631994695419	0.0	0.0002038251180487142	0.0003747002398081535	0.0	0.0
Thalassomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Aphanocapsa	0.0	0.0	0.0	0.0003919071180130309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Apicomplexa unclassified	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Tepidiphilus	0.0	7.298737318443909e-05	6.938020351526365e-05	0.0	0.00019970329795732054	4.816955684007707e-05	0.00014414622192752329	0.00020900825582610512	0.00033970853008119035	0.00026229016786570743	8.442380751371887e-05	9.174592495183338e-05
Aquabacterium	0.0	0.0	0.0	0.0002449419487581443	0.0002567613830879836	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tetrasphaera	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Terriglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	4.2211903756859436e-05	0.00021407382488761124
Aquincola	0.0	0.0	9.250693802035152e-05	0.00012247097437907215	0.00011411617026132602	0.0004816955684007707	0.00011531697754201862	0.000365764447695684	0.0	0.00029976019184652276	0.0	0.0
Tanticharoenia	0.0	0.0	0.0	4.8988389751628865e-05	5.705808513066301e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaplasma	0.0	0.0	0.0	0.0	2.8529042565331506e-05	4.816955684007707e-05	0.0	0.0	0.0	0.0	4.2211903756859436e-05	3.058197498394446e-05
Anaerolinea	0.0	0.0	0.0	0.00022044775388232988	0.0	0.000722543352601156	2.8829244385504656e-05	0.00023513428780436827	0.00105309644325169	0.00026229016786570743	0.0008864499788940482	0.000856295299550445
Arcobacter	0.0	7.298737318443909e-05	4.625346901017576e-05	0.0	0.00014264521282665753	4.816955684007707e-05	5.765848877100931e-05	0.000182882223847842	0.0001019125590243571	3.7470023980815345e-05	0.0	3.058197498394446e-05
Thermoactinomycetaceae unclassified	0.0	0.0	2.312673450508788e-05	0.00012247097437907215	0.0	4.816955684007707e-05	5.765848877100931e-05	5.225206395652628e-05	0.00016985426504059517	3.7470023980815345e-05	4.2211903756859436e-05	3.058197498394446e-05
Synergistetes unclassified	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	2.612603197826314e-05	0.0	0.0	0.0	0.0
Anaerococcus	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Arcanobacterium	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	0.0
Syntrophobacterales unclassified	0.0	0.0	4.625346901017576e-05	0.0	0.0	0.0	0.0	2.612603197826314e-05	3.3970853008119036e-05	3.7470023980815345e-05	0.0001266357112705783	0.0
Syntrophomonas	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	3.058197498394446e-05
Thermanaerothrix	0.0	0.0	0.0	9.797677950325773e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0002532714225411566	0.0
Syntrophorhabdus	0.0	0.0	0.0001387604070305273	0.0	0.00019970329795732054	0.0009152215799614644	0.00014414622192752329	0.00028738635176089454	0.0005095627951217855	0.00033723021582733815	0.0004643309413254538	0.0005810575246949448
Syntrophus	0.0	0.0	0.00020814061054579092	0.0	0.0002567613830879836	0.0004816955684007707	0.0	0.00041801651165221024	0.00016985426504059517	0.0003747002398081535	0.0006331785563528915	0.00036698369980733353
Thermincola	0.0	7.298737318443909e-05	0.0	0.0	2.8529042565331506e-05	9.633911368015414e-05	0.0	5.225206395652628e-05	3.3970853008119036e-05	0.0	0.00016884761502743774	0.0
Tamlana	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Tannerella	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	5.225206395652628e-05	0.0	0.0	0.0	3.058197498394446e-05
Thermanaerovibrio	0.0	0.0	0.0	0.0	0.0	0.0001926782273603083	0.0	2.612603197826314e-05	0.0002038251180487142	0.0	0.00037990713381173493	0.00012232789993577784
Sporolactobacillus	0.0	7.298737318443909e-05	2.312673450508788e-05	0.0	2.8529042565331506e-05	4.816955684007707e-05	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Sporolactobacillaceae unclassified	0.0	0.0002189621195533173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Caedibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	3.058197498394446e-05
Thiolapillus	0.0	0.0005109116122910736	0.0001387604070305273	0.0	0.00011411617026132602	0.0	0.0	0.00023513428780436827	0.0	0.0	0.0	0.0
Shuttleworthia	0.0	7.298737318443909e-05	2.312673450508788e-05	0.0	2.8529042565331506e-05	4.816955684007707e-05	2.8829244385504656e-05	5.225206395652628e-05	0.0	3.7470023980815345e-05	0.0	0.0
Siccibacter	0.0	0.0	0.0	2.4494194875814433e-05	2.8529042565331506e-05	0.0	5.765848877100931e-05	0.0	6.794170601623807e-05	0.0	0.0	0.0
Sideroxydans	0.0	0.0	0.0	0.0001469651692548866	0.0	0.0	0.00014414622192752329	0.0001306301598913157	0.0	0.00026229016786570743	0.0	0.0
Botryosphaeriaceae unclassified	0.0	0.0	0.0	2.4494194875814433e-05	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Alicyclobacillaceae unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	0.0
Borreliaceae unclassified	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	2.612603197826314e-05	0.0	0.0	0.0	0.0
Borrelia	0.0	7.298737318443909e-05	0.0	0.0	2.8529042565331506e-05	0.0	0.0	2.612603197826314e-05	3.3970853008119036e-05	3.7470023980815345e-05	4.2211903756859436e-05	0.0
Blautia	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aliiroseovarius	0.0	0.0	4.625346901017576e-05	0.0002449419487581443	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aliivibrio	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blastomonas	0.0	0.0	0.0004394079555966698	0.0003919071180130309	0.0004564646810453041	9.633911368015414e-05	8.648773315651397e-05	0.0	3.3970853008119036e-05	3.7470023980815345e-05	0.0	3.058197498394446e-05
Slackia	0.0	7.298737318443909e-05	0.0	2.4494194875814433e-05	0.0	0.00014450867052023122	0.00011531697754201862	2.612603197826314e-05	3.3970853008119036e-05	0.0	8.442380751371887e-05	3.058197498394446e-05
Alloscardovia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.612603197826314e-05	0.0	0.0	0.0	0.0
Smithella	0.0	7.298737318443909e-05	2.312673450508788e-05	0.0	8.558712769599452e-05	4.816955684007707e-05	8.648773315651397e-05	0.0001306301598913157	3.3970853008119036e-05	0.0	8.442380751371887e-05	0.0007033854246307227
Sneathia	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aliagarivorans	0.0	0.0	4.625346901017576e-05	2.4494194875814433e-05	0.0	9.633911368015414e-05	5.765848877100931e-05	5.225206395652628e-05	3.3970853008119036e-05	0.0	0.0	6.116394996788892e-05
Shewanella	0.0	7.298737318443909e-05	0.0	2.4494194875814433e-05	0.00022823234052265205	0.00014450867052023122	8.648773315651397e-05	0.00010450412791305256	0.00023779597105683323	0.00014988009592326138	4.2211903756859436e-05	3.058197498394446e-05
Thermodesulfobacterium	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Agrococcus	0.0	0.0	6.938020351526365e-05	7.34825846274433e-05	0.0	4.816955684007707e-05	5.765848877100931e-05	7.837809593478942e-05	0.0001019125590243571	0.00018735011990407674	4.2211903756859436e-05	3.058197498394446e-05
Sanguibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.794170601623807e-05	0.0	0.0	0.0
Sanguibacteroides	0.0	0.0	4.625346901017576e-05	0.0	5.705808513066301e-05	4.816955684007707e-05	5.765848877100931e-05	5.225206395652628e-05	3.3970853008119036e-05	3.7470023980815345e-05	4.2211903756859436e-05	3.058197498394446e-05
Saprospiraceae unclassified	0.0	0.0	0.0	2.4494194875814433e-05	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Schlesneria	0.0	0.0	0.0	0.00026943614363395874	0.0	0.0	0.0	0.00023513428780436827	0.00023779597105683323	0.0	0.0003376952300548755	0.0002446557998715557
Sciscionella	0.0	0.0	2.312673450508788e-05	2.4494194875814433e-05	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	0.0
Buttiauxella	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Tolypothrix	0.0	7.298737318443909e-05	4.625346901017576e-05	0.0003674129231372165	0.0	0.0	0.0004900971545535791	0.0	0.0002717668240649523	0.00033723021582733815	0.0	0.0
Aquificaceae unclassified	0.0	0.0	2.312673450508788e-05	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tissierellia unclassified	0.0	7.298737318443909e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.442380751371887e-05	0.0
Brucellaceae unclassified	0.0	0.0	6.938020351526365e-05	7.34825846274433e-05	2.8529042565331506e-05	0.0	2.8829244385504656e-05	7.837809593478942e-05	3.3970853008119036e-05	0.0	0.0	0.0
Thiotrichales unclassified	0.0	0.0	2.312673450508788e-05	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevibacillus	0.0	0.0	2.312673450508788e-05	0.0	5.705808513066301e-05	0.0	0.0	5.225206395652628e-05	6.794170601623807e-05	0.0	4.2211903756859436e-05	3.058197498394446e-05
Thiotrichaceae unclassified	0.0	0.0	0.0	0.0	5.705808513066301e-05	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Thiothrix	0.0	0.0	0.00016188714153561517	0.0	0.0002567613830879836	0.0	0.0	0.0	0.00033970853008119035	0.0	0.0	3.058197498394446e-05
Thiorhodospira	0.0	0.00036493686592219544	0.0002543940795559667	0.0	0.0002567613830879836	0.0	0.0003459509326260559	2.612603197826314e-05	0.0	0.0	0.0	0.0
Alteromonadaceae unclassified	0.0	7.298737318443909e-05	0.0	0.0	2.8529042565331506e-05	0.0	5.765848877100931e-05	0.0	3.3970853008119036e-05	0.0	0.0	3.058197498394446e-05
Thermotogales unclassified	0.0	0.0	4.625346901017576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solibacterales unclassified	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	3.7470023980815345e-05	0.0	3.058197498394446e-05
Bifidobacteriaceae unclassified	0.0	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	0.0
Thermomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018735011990407674	0.0	0.0
Beggiatoa	0.0	0.0	2.312673450508788e-05	0.0	5.705808513066301e-05	0.0	2.8829244385504656e-05	0.0	0.0001019125590243571	0.0	0.0	3.058197498394446e-05
Bdellovibrionales unclassified	0.0	0.0	0.0	2.4494194875814433e-05	2.8529042565331506e-05	0.0	0.0	0.0	6.794170601623807e-05	3.7470023980815345e-05	4.2211903756859436e-05	0.0
Bdellovibrio	0.0	0.0	0.0	2.4494194875814433e-05	2.8529042565331506e-05	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Basidiomycota unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	3.058197498394446e-05
Spiribacter	0.0	7.298737318443909e-05	0.0002543940795559667	0.00034291872826140203	0.0004564646810453041	4.816955684007707e-05	0.00043243866578256986	0.00047026857560873654	0.0	3.7470023980815345e-05	4.2211903756859436e-05	6.116394996788892e-05
Bartonella	0.0	0.0	0.0	0.0	2.8529042565331506e-05	0.0	8.648773315651397e-05	7.837809593478942e-05	0.0	0.0	0.0	6.116394996788892e-05
Balneola	0.0	0.0006568863586599519	0.0001387604070305273	0.0	0.00014264521282665753	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirochaetales unclassified	0.0	7.298737318443909e-05	4.625346901017576e-05	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	0.0
Thermomicrobia unclassified	0.0	0.0	0.0	0.0	5.705808513066301e-05	9.633911368015414e-05	0.0	0.0	3.3970853008119036e-05	0.0	0.00016884761502743774	3.058197498394446e-05
Aminomonas	0.0	0.0	0.0	0.0	0.0	0.0005780346820809249	0.00028829244385504657	0.00041801651165221024	0.0	0.0	0.0003376952300548755	0.00021407382488761124
Spiroplasma	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	2.612603197826314e-05	0.0	0.0	0.0	0.0
Spirosoma	0.0	0.0	0.0	7.34825846274433e-05	2.8529042565331506e-05	4.816955684007707e-05	5.765848877100931e-05	0.0	0.0	7.494004796163069e-05	0.0	9.174592495183338e-05
Spirulina	0.0	0.0	0.0006244218316373728	0.00034291872826140203	0.0004564646810453041	0.0	0.0004612679101680745	0.0	0.0013248632673166423	0.00011241007194244605	0.0	0.0
Spongiibacter	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Aminobacterium	0.0	0.0	6.938020351526365e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aminiphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002612603197826314	0.00033970853008119035	0.0002248201438848921	0.0	6.116394996788892e-05
Thermophagus	0.0	0.0	0.0	0.0	0.0003138194682186466	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermoprotei unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2211903756859436e-05	3.058197498394446e-05
Thermosipho	0.0	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Betanodavirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	4.2211903756859436e-05	0.0
Bellilinea	0.0	0.0	0.0	0.0	0.0	0.0009152215799614644	0.00017297546631302795	0.0	0.00044162108910554744	0.00048711031175059953	0.0003376952300548755	0.0004893115997431114
Thermoproteus	0.0	0.0	0.0	0.0	2.8529042565331506e-05	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	0.0
Sordariomyceta unclassified	0.0	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
